Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2011-06-09,14.6000003814697,24.5,19.5499992370605,0,34,75,56
2011-06-10,14.6999998092651,25,19.8500003814697,0,37,84,59
2011-06-11,16.7999992370605,24.6000003814697,20.7000007629395,0,32,65,49
2011-06-12,15.8000001907349,25.1000003814697,20.4500007629395,0,34,77,50
2011-06-13,16,27.7000007629395,21.8500003814697,0,41,86,66
2011-06-14,16.5,29.7000007629395,23.1000003814697,0,37,78,55
2011-06-15,16.5,29.1000003814697,22.7999992370605,0,40,86,61
2011-06-16,17.1000003814697,29.1000003814697,23.1000003814697,0,34,82,60
2011-06-17,18.8999996185303,26.3999996185303,22.6499996185303,0,45,88,67
2011-06-18,21,25.6000003814697,23.2999992370605,0.400000005960464,38,89,60
2011-06-19,16,24.8999996185303,20.4500007629395,0,29,57,43
2011-06-20,17.5,28.1000003814697,22.7999992370605,0,35,76,49
2011-06-21,16.7999992370605,28.1000003814697,22.4500007629395,0,49,79,62
2011-06-22,18.2000007629395,29,23.6000003814697,0,39,79,59
2011-06-23,17.8999996185303,28.1000003814697,23,0,39,91,65
2011-06-24,18.6000003814697,26.1000003814697,22.3500003814697,0,23,59,44
2011-06-25,18.3999996185303,30.5,24.4500007629395,0,27,50,38
2011-06-26,18.6000003814697,30.2999992370605,24.4500007629395,0,30,65,49
2011-06-27,16.2999992370605,31.2999992370605,23.7999992370605,0,23,78,49
2011-06-28,17.7000007629395,30.8999996185303,24.2999992370605,0,34,87,56
2011-06-29,18.7999992370605,30.7999992370605,24.7999992370605,0,44,92,66
2011-06-30,20.1000003814697,28.5,24.2999992370605,0,29,63,46
2011-07-01,19.2000007629395,28.3999996185303,23.7999992370605,0,25,45,34
2011-07-02,15.6000003814697,29,22.2999992370605,0,15,54,35
2011-07-03,13.6000003814697,28.8999996185303,21.25,0,20,65,46
2011-07-04,19.2999992370605,27.2999992370605,23.2999992370605,3,58,88,74
2011-07-05,17,33.4000015258789,25.2000007629395,0,21,92,60
2011-07-06,17.3999996185303,30.5,23.9500007629395,0,32,81,53
2011-07-07,20.3999996185303,29.5,24.9500007629395,0,42,78,58
2011-07-08,20.2000007629395,29.1000003814697,24.6499996185303,0,42,80,62
2011-07-09,21.5,30.1000003814697,25.7999992370605,0,53,86,70
2011-07-10,19.8999996185303,29.2999992370605,24.6000003814697,0,59,92,74
2011-07-11,19.7999992370605,30.7999992370605,25.2999992370605,0,52,90,70
2011-07-12,20,33.4000015258789,26.7000007629395,0,27,90,55
2011-07-13,22.7000007629395,28.6000003814697,25.6499996185303,0.400000005960464,41,93,65
2011-07-15,17.3999996185303,28.7999992370605,23.1000003814697,0,21,77,45
2011-07-16,15.3999996185303,28.7999992370605,22.1000003814697,0,30,90,65
2011-07-17,21.7000007629395,25.7000007629395,23.7000007629395,0.800000011920929,48,86,73
2011-07-18,15.6000003814697,25.5,20.5499992370605,0,35,72,53
2011-07-19,18,25.2000007629395,21.6000003814697,16.2000007629395,35,94,66
2011-07-20,16.6000003814697,25.7999992370605,21.2000007629395,0,36,74,55
2011-07-21,16,28.2000007629395,22.1000003814697,0,27,78,57
2011-07-22,17.2999992370605,28.3999996185303,22.8500003814697,0,34,69,55
2011-07-23,18.3999996185303,27.5,22.9500007629395,0,32,68,49
2011-07-24,16.7000007629395,23.6000003814697,20.1499996185303,0,30,64,45
2011-07-25,16.7000007629395,27.8999996185303,22.2999992370605,0.400000005960464,34,84,54
2011-07-26,17,25.6000003814697,21.2999992370605,0,51,91,71
2011-07-27,18.3999996185303,24.7000007629395,21.5499992370605,43,56,95,77
2011-07-28,15.3000001907349,28.6000003814697,21.9500007629395,0,38,91,62
2011-07-29,17.2000007629395,28.5,22.8500003814697,0,38,74,57
2011-07-30,16.1000003814697,28.2999992370605,22.2000007629395,0,37,86,58
2011-07-31,18,27.8999996185303,22.9500007629395,0,38,65,52
2011-08-01,13.8999996185303,27.5,20.7000007629395,0,47,82,61
2011-08-02,15.8000001907349,29.2999992370605,22.5499992370605,0,33,76,52
2011-08-03,18.6000003814697,28.5,23.5499992370605,0,39,79,58
2011-08-04,18.8999996185303,31.7000007629395,25.2999992370605,0,40,89,66
2011-08-05,18.7999992370605,29.6000003814697,24.2000007629395,0,53,86,70
2011-08-06,21.1000003814697,29.2999992370605,25.2000007629395,0,56,84,70
2011-08-07,20.5,27.6000003814697,24.0499992370605,10,56,92,75
2011-08-08,19.5,27.6000003814697,23.5499992370605,0,30,84,57
2011-08-09,17.8999996185303,25.8999996185303,21.8999996185303,0,33,65,49
2011-08-10,16.2000007629395,29.3999996185303,22.7999992370605,0,20,62,43
