Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2014-03-22,7.69999980926514,13.5,10.6000003814697,0.600000023841858,39,86,66
2014-03-23,3.59999990463257,11.8000001907349,7.69999980926514,0.600000023841858,45,84,71
2014-03-24,2.90000009536743,11.6000003814697,7.25,0,39,86,64
2014-03-25,5.5,7.80000019073486,6.65000009536743,3.79999995231628,59,88,79
2014-03-26,4,12.8999996185303,8.44999980926514,0,41,75,63
2014-03-27,3,13.1000003814697,8.05000019073486,0,33,86,60
2014-03-28,4.5,16.3999996185303,10.4499998092651,0,27,69,49
2014-03-29,7.5,20.8999996185303,14.1999998092651,0,26,65,48
2014-03-30,9.89999961853027,19.2000007629395,14.5500001907349,0,37,61,50
2014-03-31,10.6999998092651,18.2999992370605,14.5,0,49,76,62
2014-04-01,9.60000038146973,22,15.8000001907349,0,38,84,62
2014-04-02,10.5,20.7000007629395,15.6000003814697,0,47,79,61
2014-04-03,11.8999996185303,18.6000003814697,15.25,0,56,73,62
2014-04-04,12.6999998092651,13.8000001907349,13.25,0.200000002980232,66,82,75
2014-04-05,8.10000038146973,20,14.0500001907349,0,37,90,66
2014-04-06,13.3000001907349,18.3999996185303,15.8500003814697,0,68,88,78
2014-04-07,12.1999998092651,23.5,17.8500003814697,2.20000004768372,49,97,77
2014-04-08,7.80000019073486,14.8999996185303,11.3500003814697,0.400000005960464,43,81,63
2014-04-09,6.69999980926514,17.1000003814697,11.8999996185303,0,39,86,62
2014-04-10,7.69999980926514,20.5,14.1000003814697,0,34,79,56
2014-04-11,9.10000038146973,19,14.0500001907349,0,46,84,64
2014-04-12,7.90000009536743,17.8999996185303,12.8999996185303,0,43,85,61
2014-04-13,8.19999980926514,15.3999996185303,11.8000001907349,0,55,83,68
2014-04-14,7.90000009536743,17,12.4499998092651,0,33,84,60
2014-04-15,5.59999990463257,15.5,10.5500001907349,0,35,78,56
2014-04-16,5.90000009536743,17.2000007629395,11.5500001907349,0,31,69,48
2014-04-17,6.40000009536743,21.5,13.9499998092651,0,20,61,41
2014-04-18,11.1000003814697,15.6999998092651,13.3999996185303,0,36,71,53
2014-04-19,5.19999980926514,15.5,10.3500003814697,0,38,80,62
2014-04-20,9.5,19.2000007629395,14.3500003814697,0,33,69,54
2014-04-21,10.8999996185303,16,13.4499998092651,0.200000002980232,53,78,62
2014-04-22,11.1999998092651,20.7999992370605,16,4.59999990463257,41,92,73
2014-04-23,9.39999961853027,20.6000003814697,15,0,41,98,72
2014-04-24,12.1999998092651,20.5,16.3500003814697,1,51,85,68
2014-04-25,13.3000001907349,15.3000001907349,14.3000001907349,7.80000019073486,70,95,84
2014-04-26,8,13.3999996185303,10.6999998092651,4,83,97,91
2014-04-27,6.69999980926514,16,11.3500003814697,2.40000009536743,61,96,84
2014-04-28,8.19999980926514,16.7000007629395,12.4499998092651,0.800000011920929,57,94,80
2014-04-29,7.09999990463257,14.8999996185303,11,9,67,96,86
2014-04-30,9.80000019073486,18.3999996185303,14.1000003814697,7.19999980926514,57,95,78
2014-05-01,9.39999961853027,16.7999992370605,13.1000003814697,14,72,95,87
2014-05-02,10.1999998092651,15.8999996185303,13.0500001907349,6.40000009536743,64,94,81
2014-05-03,6.40000009536743,16.7999992370605,11.6000003814697,0,38,82,60
2014-05-04,6,18.5,12.25,0,34,77,56
2014-05-05,8.60000038146973,23,15.8000001907349,0,32,74,52
2014-05-06,13.1000003814697,21.2999992370605,17.2000007629395,1.39999997615814,56,85,69
2014-05-07,11.6999998092651,17.7000007629395,14.6999998092651,1.39999997615814,59,87,74
2014-05-08,11.3999996185303,15.1000003814697,13.25,2.59999990463257,67,92,78
2014-05-09,13.3999996185303,19.8999996185303,16.6499996185303,0.200000002980232,49,89,69
2014-05-10,11.6000003814697,18.1000003814697,14.8500003814697,6,68,94,82
2014-05-11,8.89999961853027,15.3000001907349,12.1000003814697,2.59999990463257,56,86,72
2014-05-12,8,15,11.5,3.40000009536743,59,87,75
2014-05-13,7.90000009536743,15.5,11.6999998092651,3.79999995231628,54,87,75
2014-05-14,7.90000009536743,19.1000003814697,13.5,0,38,92,68
2014-05-15,8,17.5,12.75,0,42,78,58
