Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2019-08-26,16,32.5,24.25,0,31,85,54
2019-08-27,19,33.7999992370605,26.3999996185303,0,27,81,54
2019-08-28,19.6000003814697,29.2000007629395,24.3999996185303,0,43,77,65
2019-08-29,17.5,23.2999992370605,20.3999996185303,0.400000005960464,43,93,68
2019-08-30,9.60000038146973,26.2999992370605,17.9500007629395,0.200000002980232,31,96,65
2019-08-31,11.8000001907349,31.2000007629395,21.5,0,35,88,63
2019-09-01,13.5,22.2000007629395,17.8500003814697,0,37,85,62
2019-09-02,8.69999980926514,22.3999996185303,15.5500001907349,0,30,93,62
2019-09-03,13.3000001907349,19.5,16.3999996185303,0.200000002980232,55,86,73
2019-09-04,11.8999996185303,20.5,16.2000007629395,2.40000009536743,53,91,74
2019-09-05,11.3999996185303,18.2000007629395,14.8000001907349,0,43,87,67
2019-09-06,5.19999980926514,20.5,12.8500003814697,2.59999990463257,45,95,72
2019-09-07,9.89999961853027,19.1000003814697,14.5,1.39999997615814,56,97,82
2019-09-08,8.80000019073486,18.1000003814697,13.4499998092651,2.79999995231628,52,95,80
2019-09-09,6,17.2999992370605,11.6499996185303,0.200000002980232,49,98,75
2019-09-10,7.90000009536743,21.7000007629395,14.8000001907349,0,42,89,65
2019-09-11,10.8999996185303,20.5,15.6999998092651,0.400000005960464,62,98,82
2019-09-12,16.7999992370605,23.6000003814697,20.2000007629395,0,55,96,80
2019-09-13,16.2999992370605,22.8999996185303,19.6000003814697,0.200000002980232,54,92,76
2019-09-14,11.6000003814697,23.6000003814697,17.6000003814697,0,39,91,65
2019-09-15,7.90000009536743,26.5,17.2000007629395,0.200000002980232,25,97,63
2019-09-16,13.1999998092651,22.2999992370605,17.75,0,63,85,76
2019-09-17,14.1999998092651,20.5,17.3500003814697,0,47,85,68
2019-09-18,6.90000009536743,19.5,13.1999998092651,0,43,86,64
2019-09-19,9.5,18.6000003814697,14.0500001907349,0,48,82,66
2019-09-20,8.5,22,15.25,0,27,80,54
2019-09-21,8.69999980926514,27.5,18.1000003814697,0,37,67,51
2019-09-22,15.1999998092651,26.7000007629395,20.9500007629395,7,50,95,71
2019-09-23,12.8999996185303,21.7000007629395,17.2999992370605,0.400000005960464,49,95,76
2019-09-24,14.8999996185303,16.2999992370605,15.6000003814697,9.19999980926514,70,98,89
2019-09-25,12.8999996185303,17.2000007629395,15.0500001907349,5,84,94,89
2019-09-26,14.5,20.3999996185303,17.4500007629395,6.80000019073486,72,96,90
2019-09-27,12.5,19.5,16,0.600000023841858,59,93,81
2019-09-28,13,17.8999996185303,15.4499998092651,2.79999995231628,70,92,83
2019-09-29,13.6000003814697,19.2999992370605,16.4500007629395,3.59999990463257,75,91,81
2019-09-30,10.6000003814697,18.1000003814697,14.3500003814697,0.400000005960464,66,91,80
2019-10-01,14.6000003814697,18.6000003814697,16.6000003814697,22,73,97,86
2019-10-02,11.1000003814697,15.1000003814697,13.1000003814697,0.200000002980232,43,93,71
2019-10-03,4.19999980926514,13.5,8.85000038146973,0,55,92,75
2019-10-04,8.69999980926514,16.8999996185303,12.8000001907349,5,62,97,85
2019-10-05,9.60000038146973,14.1999998092651,11.8999996185303,0.200000002980232,70,99,86
2019-10-06,11,18.2000007629395,14.6000003814697,12,68,99,87
2019-10-07,10.6999998092651,15.8000001907349,13.25,0.400000005960464,69,94,84
2019-10-08,12.3000001907349,16.2999992370605,14.3000001907349,7.40000009536743,73,97,88
2019-10-09,10.6999998092651,12.5,11.6000003814697,10,81,91,88
2019-10-10,8.39999961853027,17.3999996185303,12.8999996185303,3.20000004768372,56,94,79
2019-10-11,12.1000003814697,17.2000007629395,14.6499996185303,0,72,85,78
2019-10-12,12.8000001907349,19.2999992370605,16.0499992370605,0,69,89,81
2019-10-13,13.8999996185303,22.6000003814697,18.25,2,65,98,85
2019-10-14,12.1999998092651,21.5,16.8500003814697,0.400000005960464,69,98,84
2019-10-15,13.8000001907349,15.8000001907349,14.8000001907349,0.200000002980232,68,93,84
2019-10-16,10.3000001907349,15,12.6499996185303,12.6000003814697,88,97,92
2019-10-17,10.8000001907349,16.7000007629395,13.75,2.20000004768372,61,96,85
2019-10-18,12.5,15.8000001907349,14.1499996185303,1.60000002384186,57,91,75
2019-10-19,11.3999996185303,14.6999998092651,13.0500001907349,3.20000004768372,69,94,83
2019-10-20,9.30000019073486,13.6999998092651,11.5,1.20000004768372,80,98,91
2019-10-21,10.3999996185303,13.6000003814697,12,8.19999980926514,82,98,91
2019-10-22,11.5,15.3999996185303,13.4499998092651,0,70,96,86
2019-10-23,11.3999996185303,16,13.6999998092651,0.200000002980232,75,92,86
2019-10-24,12.3999996185303,18.8999996185303,15.6499996185303,1,64,93,81
2019-10-25,9.89999961853027,15.3999996185303,12.6499996185303,0.200000002980232,77,93,88
2019-10-26,13.1999998092651,19.5,16.3500003814697,0,62,90,76
2019-10-27,8.69999980926514,12.1000003814697,10.3999996185303,4,64,93,80
2019-10-28,1.79999995231628,12.3999996185303,7.09999990463257,0.200000002980232,62,99,84
2019-10-29,8,11.6000003814697,9.80000019073486,0,61,84,75
2019-10-30,5.69999980926514,10,7.84999990463257,0,70,87,79
2019-10-31,2.09999990463257,10.3000001907349,6.19999980926514,0.200000002980232,73,92,85
2019-11-01,4.80000019073486,13.8999996185303,9.35000038146973,3.40000009536743,91,98,95
2019-11-02,13.1000003814697,15,14.0500001907349,1.20000004768372,55,94,77
2019-11-03,9.10000038146973,11.8000001907349,10.4499998092651,6,87,98,92
2019-11-04,9,13.8000001907349,11.3999996185303,2.20000004768372,70,96,87
2019-11-05,6.90000009536743,11.5,9.19999980926514,0.200000002980232,74,97,87
2019-11-06,7,10.6999998092651,8.85000038146973,2.40000009536743,82,99,93
2019-11-07,6.40000009536743,11.1000003814697,8.75,6.40000009536743,72,97,87
2019-11-08,1.79999995231628,8.69999980926514,5.25,0.200000002980232,82,98,93
2019-11-09,3.09999990463257,9.60000038146973,6.34999990463257,0.400000005960464,65,97,88
2019-11-10,2.09999990463257,9.19999980926514,5.65000009536743,0.400000005960464,72,97,89
2019-11-11,2.90000009536743,8.5,5.69999980926514,3,79,95,88
2019-11-12,2.90000009536743,8.10000038146973,5.5,0.800000011920929,73,94,85
2019-11-13,4.90000009536743,10.3000001907349,7.59999990463257,0.800000011920929,66,93,85
2019-11-14,4.40000009536743,7.5,5.94999980926514,4,71,94,85
